20110701 000014227,265.930000,266.080000,0
20110701 000400397,265.940000,266.090000,0
20110701 000536333,265.930000,266.080000,0
20110701 000539757,265.940000,266.090000,0
20110701 000546287,265.930000,266.080000,0
20110701 000546617,265.940000,266.090000,0
20110701 000657100,265.930000,266.080000,0
20110701 000728023,265.940000,266.090000,0
20110701 000829583,265.930000,266.080000,0
20110701 001028177,265.920000,266.070000,0
20110701 001059100,265.930000,266.080000,0
20110701 001243600,265.920000,266.070000,0
20110701 001429820,265.930000,266.080000,0
20110701 001430163,265.920000,266.070000,0
20110701 001431193,265.930000,266.080000,0
20110701 001451820,265.920000,266.070000,0
20110701 001511053,265.910000,266.060000,0
20110701 001519320,265.920000,266.070000,0
20110701 001522070,265.930000,266.080000,0
20110701 001551630,265.920000,266.070000,0
20110701 001914100,265.930000,266.080000,0
20110701 001914443,265.920000,266.070000,0
20110701 002107880,265.840000,265.990000,0
20110701 002114427,265.920000,266.070000,0
20110701 002131943,265.910000,266.060000,0
20110701 002132320,265.920000,266.070000,0
20110701 002140570,265.910000,266.060000,0
20110701 002152600,265.920000,266.070000,0
20110701 002156023,265.910000,266.060000,0
20110701 002159117,265.920000,266.070000,0
20110701 002159787,265.910000,266.060000,0
20110701 002222477,265.900000,266.050000,0
20110701 002236913,265.910000,266.060000,0
20110701 002244147,265.900000,266.050000,0
20110701 002244477,265.910000,266.060000,0
20110701 002302350,265.900000,266.050000,0
20110701 002313007,265.910000,266.060000,0
20110701 002337100,265.900000,266.050000,0
20110701 002337427,265.910000,266.060000,0
20110701 002343240,265.900000,266.050000,0
20110701 002347727,265.910000,266.060000,0
20110701 002349803,265.900000,266.050000,0
20110701 002503023,265.910000,266.060000,0
20110701 002513990,265.900000,266.050000,0
20110701 002515727,265.910000,266.060000,0
20110701 002521913,265.900000,266.050000,0
20110701 002522630,265.910000,266.060000,0
20110701 002728443,265.920000,266.070000,0
20110701 003016193,265.910000,266.060000,0
20110701 003016537,265.920000,266.070000,0
20110701 003035757,265.910000,266.060000,0
20110701 003044380,265.920000,266.070000,0
20110701 003050880,265.910000,266.060000,0
20110701 003055693,265.920000,266.070000,0
20110701 003108070,265.910000,266.060000,0
20110701 003205117,265.920000,266.070000,0
20110701 003326943,265.860000,266.010000,0
20110701 003328663,265.840000,265.990000,0
20110701 003335193,265.830000,265.980000,0
20110701 003504913,265.820000,265.970000,0
20110701 003535850,265.830000,265.980000,0
20110701 003829443,265.860000,266.010000,0
20110701 003909663,265.870000,266.020000,0
20110701 003934427,265.860000,266.010000,0
20110701 003951960,265.870000,266.020000,0
20110701 004019100,265.860000,266.010000,0
20110701 004330553,265.890000,266.040000,0
20110701 004330913,265.860000,266.010000,0
20110701 004833413,265.900000,266.050000,0
20110701 004835147,265.910000,266.060000,0
20110701 004837193,265.900000,266.050000,0
20110701 004837537,265.910000,266.060000,0
20110701 004840617,265.900000,266.050000,0
20110701 004842350,265.910000,266.060000,0
20110701 004908820,265.900000,266.050000,0
20110701 004910880,265.910000,266.060000,0
20110701 004914693,265.900000,266.050000,0
20110701 004940100,265.910000,266.060000,0
20110701 005311163,265.920000,266.070000,0
20110701 005350693,265.910000,266.060000,0
20110701 005400663,265.920000,266.070000,0
20110701 005433990,265.910000,266.060000,0
20110701 005446397,265.900000,266.050000,0
20110701 005514570,265.910000,266.060000,0
20110701 005641867,265.920000,266.070000,0
20110701 010009163,265.910000,266.060000,0
20110701 010313757,265.900000,266.050000,0
20110701 010347100,265.910000,266.060000,0
20110701 010448320,265.850000,266.000000,0
20110701 010454477,265.910000,266.060000,0
20110701 010502727,265.940000,266.090000,0
20110701 011017630,265.980000,266.130000,0
20110701 011035477,265.990000,266.140000,0
20110701 011035820,265.980000,266.130000,0
20110701 011047850,265.990000,266.140000,0
20110701 011048193,265.980000,266.130000,0
20110701 011049227,265.990000,266.140000,0
20110701 011049553,265.980000,266.130000,0
20110701 011053350,265.990000,266.140000,0
20110701 011053710,265.980000,266.130000,0
20110701 011431947,265.990000,266.140000,0
20110701 011432290,265.980000,266.130000,0
20110701 011858353,265.990000,266.140000,0
20110701 011858697,265.980000,266.130000,0
20110701 012121697,265.970000,266.120000,0
20110701 012452447,265.980000,266.130000,0
20110701 012452773,265.970000,266.120000,0
20110701 012456210,265.910000,266.060000,0
20110701 012502383,265.970000,266.120000,0
20110701 013256417,265.980000,266.130000,0
20110701 013256757,265.970000,266.120000,0
20110701 013302603,265.980000,266.130000,0
20110701 013302947,265.970000,266.120000,0
20110701 013311883,265.980000,266.130000,0
20110701 013312227,265.970000,266.120000,0
20110701 013358307,265.920000,266.070000,0
20110701 013402417,265.760000,265.910000,0
20110701 013402790,265.740000,265.890000,0
20110701 013403430,265.710000,265.860000,0
20110701 013403773,265.700000,265.850000,0
20110701 013404477,265.810000,265.960000,0
20110701 013422697,265.700000,265.850000,0
20110701 013439867,265.580000,265.730000,0
20110701 013452587,265.630000,265.780000,0
20110701 013558947,265.660000,265.810000,0
20110701 013559633,265.650000,265.800000,0
20110701 014026727,265.390000,265.540000,0
20110701 014028103,265.380000,265.530000,0
20110701 014030167,265.360000,265.510000,0
20110701 014117290,265.370000,265.520000,0
20110701 014146820,265.360000,265.510000,0
20110701 015040667,265.350000,265.500000,0
20110701 015041007,265.280000,265.380000,0
20110701 015049243,265.190000,265.340000,0
20110701 015059917,265.210000,265.360000,0
20110701 015100257,265.230000,265.380000,0
20110701 015235117,265.130000,265.280000,0
20110701 015240290,265.130000,265.230000,0
20110701 015340807,265.130000,265.260000,0
20110701 015341133,265.160000,265.260000,0
20110701 015435790,265.110000,265.260000,0
20110701 015436133,265.110000,265.210000,0
20110701 015648820,265.020000,265.170000,0
20110701 015649167,265.030000,265.180000,0
20110701 015649507,265.010000,265.160000,0
20110701 015650540,265.050000,265.180000,0
20110701 015716320,265.010000,265.160000,0
20110701 015716667,265.030000,265.180000,0
20110701 015804133,265.060000,265.210000,0
20110701 015955133,265.100000,265.250000,0
20110701 015955477,265.160000,265.260000,0
